Date	Value
1/8/1971 16:00:00	0.600
1/15/1971 16:00:00	0.632
1/22/1971 16:00:00	0.670
1/29/1971 16:00:00	0.710
2/5/1971 16:00:00	0.753
2/12/1971 16:00:00	0.796
2/19/1971 16:00:00	0.838
2/26/1971 16:00:00	0.879
3/5/1971 16:00:00	0.922
3/12/1971 16:00:00	0.967
3/19/1971 16:00:00	1.019
3/26/1971 16:00:00	1.078
4/2/1971 16:00:00	1.145
4/9/1971 16:00:00	1.218
4/16/1971 16:00:00	1.294
4/23/1971 16:00:00	1.365
4/30/1971 16:00:00	1.425
5/7/1971 16:00:00	1.465
5/14/1971 16:00:00	1.477
5/21/1971 16:00:00	1.456
5/28/1971 16:00:00	1.403
6/4/1971 16:00:00	1.322
6/11/1971 16:00:00	1.222
6/18/1971 16:00:00	1.119
6/25/1971 16:00:00	1.030
7/2/1971 16:00:00	0.971
7/9/1971 16:00:00	0.959
7/16/1971 16:00:00	1.001
7/23/1971 16:00:00	1.102
7/30/1971 16:00:00	1.255
8/6/1971 16:00:00	1.447
8/13/1971 16:00:00	1.657
8/20/1971 16:00:00	1.862
8/27/1971 16:00:00	2.038
9/3/1971 16:00:00	2.168
9/10/1971 16:00:00	2.238
9/17/1971 16:00:00	2.248
9/24/1971 16:00:00	2.200
10/1/1971 16:00:00	2.106
10/8/1971 16:00:00	1.979
10/15/1971 16:00:00	1.839
10/22/1971 16:00:00	1.700
10/29/1971 16:00:00	1.578
11/5/1971 16:00:00	1.482
11/12/1971 16:00:00	1.416
11/19/1971 16:00:00	1.378
11/26/1971 16:00:00	1.363
12/3/1971 16:00:00	1.362
12/10/1971 16:00:00	1.366
12/17/1971 16:00:00	1.365
12/24/1971 16:00:00	1.349
12/31/1971 16:00:00	1.317
1/7/1972 16:00:00	1.259
1/14/1972 16:00:00	1.183
1/21/1972 16:00:00	1.091
1/28/1972 16:00:00	0.989
2/4/1972 16:00:00	0.885
2/11/1972 16:00:00	0.784
2/18/1972 16:00:00	0.691
2/25/1972 16:00:00	0.608
3/3/1972 16:00:00	0.536
3/10/1972 16:00:00	0.477
3/17/1972 16:00:00	0.426
3/24/1972 16:00:00	0.382
3/31/1972 16:00:00	0.340
4/7/1972 16:00:00	0.296
4/14/1972 16:00:00	0.250
4/21/1972 16:00:00	0.201
4/28/1972 16:00:00	0.153
5/5/1972 16:00:00	0.108
5/12/1972 16:00:00	0.070
5/19/1972 16:00:00	0.043
5/26/1972 16:00:00	0.033
6/2/1972 16:00:00	0.040
6/9/1972 16:00:00	0.066
6/16/1972 16:00:00	0.107
6/23/1972 16:00:00	0.160
6/30/1972 16:00:00	0.216
7/7/1972 16:00:00	0.268
7/14/1972 16:00:00	0.310
7/21/1972 16:00:00	0.334
7/28/1972 16:00:00	0.337
8/4/1972 16:00:00	0.319
8/11/1972 16:00:00	0.280
8/18/1972 16:00:00	0.224
8/25/1972 16:00:00	0.159
9/1/1972 16:00:00	0.089
9/8/1972 16:00:00	0.024
9/15/1972 16:00:00	-0.033
9/22/1972 16:00:00	-0.079
9/29/1972 16:00:00	-0.112
10/6/1972 16:00:00	-0.136
10/13/1972 16:00:00	-0.152
10/20/1972 16:00:00	-0.165
10/27/1972 16:00:00	-0.177
11/3/1972 16:00:00	-0.192
11/10/1972 16:00:00	-0.210
11/17/1972 16:00:00	-0.230
11/24/1972 16:00:00	-0.252
12/1/1972 16:00:00	-0.270
12/8/1972 16:00:00	-0.280
12/15/1972 16:00:00	-0.278
12/22/1972 16:00:00	-0.257
12/29/1972 16:00:00	-0.211
1/5/1973 16:00:00	-0.138
1/12/1973 16:00:00	-0.036
1/19/1973 16:00:00	0.094
1/26/1973 16:00:00	0.246
2/2/1973 16:00:00	0.415
2/9/1973 16:00:00	0.590
2/16/1973 16:00:00	0.760
2/23/1973 16:00:00	0.916
3/2/1973 16:00:00	1.048
3/9/1973 16:00:00	1.151
3/16/1973 16:00:00	1.222
3/23/1973 16:00:00	1.265
3/30/1973 16:00:00	1.282
4/6/1973 16:00:00	1.279
4/13/1973 16:00:00	1.262
4/20/1973 16:00:00	1.237
4/27/1973 16:00:00	1.209
5/4/1973 16:00:00	1.180
5/11/1973 16:00:00	1.156
5/18/1973 16:00:00	1.137
5/25/1973 16:00:00	1.126
6/1/1973 16:00:00	1.125
6/8/1973 16:00:00	1.139
6/15/1973 16:00:00	1.169
6/22/1973 16:00:00	1.218
6/29/1973 16:00:00	1.287
7/6/1973 16:00:00	1.375
7/13/1973 16:00:00	1.482
7/20/1973 16:00:00	1.602
7/27/1973 16:00:00	1.733
8/3/1973 16:00:00	1.865
8/10/1973 16:00:00	1.995
8/17/1973 16:00:00	2.116
8/24/1973 16:00:00	2.224
8/31/1973 16:00:00	2.312
9/7/1973 16:00:00	2.376
9/14/1973 16:00:00	2.415
9/21/1973 16:00:00	2.427
9/28/1973 16:00:00	2.416
10/5/1973 16:00:00	2.383
10/12/1973 16:00:00	2.338
10/19/1973 16:00:00	2.285
10/26/1973 16:00:00	2.233
11/2/1973 16:00:00	2.189
11/9/1973 16:00:00	2.155
11/16/1973 16:00:00	2.133
11/23/1973 16:00:00	2.115
11/30/1973 16:00:00	2.094
12/7/1973 16:00:00	2.055
12/14/1973 16:00:00	1.992
12/21/1973 16:00:00	1.897
12/28/1973 16:00:00	1.768
1/4/1974 16:00:00	1.607
1/11/1974 16:00:00	1.424
1/18/1974 16:00:00	1.228
1/25/1974 16:00:00	1.032
2/1/1974 16:00:00	0.848
2/8/1974 16:00:00	0.687
2/15/1974 16:00:00	0.561
2/22/1974 16:00:00	0.477
3/1/1974 16:00:00	0.440
3/8/1974 16:00:00	0.455
3/15/1974 16:00:00	0.524
3/22/1974 16:00:00	0.645
3/29/1974 16:00:00	0.816
4/5/1974 16:00:00	1.032
4/12/1974 16:00:00	1.290
4/19/1974 16:00:00	1.582
4/26/1974 16:00:00	1.904
5/3/1974 16:00:00	2.247
5/10/1974 16:00:00	2.606
5/17/1974 16:00:00	2.975
5/24/1974 16:00:00	3.342
5/31/1974 16:00:00	3.702
6/7/1974 16:00:00	4.046
6/14/1974 16:00:00	4.363
6/21/1974 16:00:00	4.645
6/28/1974 16:00:00	4.879
7/5/1974 16:00:00	5.057
7/12/1974 16:00:00	5.173
7/19/1974 16:00:00	5.224
7/26/1974 16:00:00	5.217
8/2/1974 16:00:00	5.161
8/9/1974 16:00:00	5.064
8/16/1974 16:00:00	4.941
8/23/1974 16:00:00	4.800
8/30/1974 16:00:00	4.650
9/6/1974 16:00:00	4.495
9/13/1974 16:00:00	4.337
9/20/1974 16:00:00	4.175
9/27/1974 16:00:00	4.007
10/4/1974 16:00:00	3.832
10/11/1974 16:00:00	3.650
10/18/1974 16:00:00	3.468
10/25/1974 16:00:00	3.296
11/1/1974 16:00:00	3.140
11/8/1974 16:00:00	3.006
11/15/1974 16:00:00	2.898
11/22/1974 16:00:00	2.811
11/29/1974 16:00:00	2.740
12/6/1974 16:00:00	2.678
12/13/1974 16:00:00	2.614
12/20/1974 16:00:00	2.542
12/27/1974 16:00:00	2.453
1/3/1975 16:00:00	2.343
1/10/1975 16:00:00	2.212
1/17/1975 16:00:00	2.064
1/24/1975 16:00:00	1.904
1/31/1975 16:00:00	1.739
2/7/1975 16:00:00	1.575
2/14/1975 16:00:00	1.418
2/21/1975 16:00:00	1.270
2/28/1975 16:00:00	1.133
3/7/1975 16:00:00	1.007
3/14/1975 16:00:00	0.891
3/21/1975 16:00:00	0.784
3/28/1975 16:00:00	0.682
4/4/1975 16:00:00	0.584
4/11/1975 16:00:00	0.487
4/18/1975 16:00:00	0.391
4/25/1975 16:00:00	0.297
5/2/1975 16:00:00	0.207
5/9/1975 16:00:00	0.122
5/16/1975 16:00:00	0.045
5/23/1975 16:00:00	-0.022
5/30/1975 16:00:00	-0.077
6/6/1975 16:00:00	-0.119
6/13/1975 16:00:00	-0.148
6/20/1975 16:00:00	-0.166
6/27/1975 16:00:00	-0.174
7/4/1975 16:00:00	-0.176
7/11/1975 16:00:00	-0.172
7/18/1975 16:00:00	-0.167
7/25/1975 16:00:00	-0.159
8/1/1975 16:00:00	-0.149
8/8/1975 16:00:00	-0.136
8/15/1975 16:00:00	-0.120
8/22/1975 16:00:00	-0.099
8/29/1975 16:00:00	-0.073
9/5/1975 16:00:00	-0.043
9/12/1975 16:00:00	-0.010
9/19/1975 16:00:00	0.025
9/26/1975 16:00:00	0.059
10/3/1975 16:00:00	0.091
10/10/1975 16:00:00	0.118
10/17/1975 16:00:00	0.138
10/24/1975 16:00:00	0.151
10/31/1975 16:00:00	0.154
11/7/1975 16:00:00	0.148
11/14/1975 16:00:00	0.131
11/21/1975 16:00:00	0.103
11/28/1975 16:00:00	0.064
12/5/1975 16:00:00	0.013
12/12/1975 16:00:00	-0.047
12/19/1975 16:00:00	-0.114
12/26/1975 16:00:00	-0.187
1/2/1976 16:00:00	-0.262
1/9/1976 16:00:00	-0.337
1/16/1976 16:00:00	-0.409
1/23/1976 16:00:00	-0.475
1/30/1976 16:00:00	-0.534
2/6/1976 16:00:00	-0.586
2/13/1976 16:00:00	-0.630
2/20/1976 16:00:00	-0.666
2/27/1976 16:00:00	-0.696
3/5/1976 16:00:00	-0.718
3/12/1976 16:00:00	-0.734
3/19/1976 16:00:00	-0.743
3/26/1976 16:00:00	-0.744
4/2/1976 16:00:00	-0.737
4/9/1976 16:00:00	-0.721
4/16/1976 16:00:00	-0.696
4/23/1976 16:00:00	-0.665
4/30/1976 16:00:00	-0.627
5/7/1976 16:00:00	-0.587
5/14/1976 16:00:00	-0.547
5/21/1976 16:00:00	-0.512
5/28/1976 16:00:00	-0.484
6/4/1976 16:00:00	-0.465
6/11/1976 16:00:00	-0.458
6/18/1976 16:00:00	-0.463
6/25/1976 16:00:00	-0.477
7/2/1976 16:00:00	-0.500
7/9/1976 16:00:00	-0.529
7/16/1976 16:00:00	-0.561
7/23/1976 16:00:00	-0.593
7/30/1976 16:00:00	-0.624
8/6/1976 16:00:00	-0.652
8/13/1976 16:00:00	-0.675
8/20/1976 16:00:00	-0.694
8/27/1976 16:00:00	-0.709
9/3/1976 16:00:00	-0.718
9/10/1976 16:00:00	-0.724
9/17/1976 16:00:00	-0.726
9/24/1976 16:00:00	-0.725
10/1/1976 16:00:00	-0.721
10/8/1976 16:00:00	-0.715
10/15/1976 16:00:00	-0.708
10/22/1976 16:00:00	-0.699
10/29/1976 16:00:00	-0.690
11/5/1976 16:00:00	-0.681
11/12/1976 16:00:00	-0.673
11/19/1976 16:00:00	-0.668
11/26/1976 16:00:00	-0.667
12/3/1976 16:00:00	-0.673
12/10/1976 16:00:00	-0.685
12/17/1976 16:00:00	-0.704
12/24/1976 16:00:00	-0.730
12/31/1976 16:00:00	-0.762
1/7/1977 16:00:00	-0.798
1/14/1977 16:00:00	-0.835
1/21/1977 16:00:00	-0.870
1/28/1977 16:00:00	-0.901
2/4/1977 16:00:00	-0.926
2/11/1977 16:00:00	-0.942
2/18/1977 16:00:00	-0.949
2/25/1977 16:00:00	-0.946
3/4/1977 16:00:00	-0.934
3/11/1977 16:00:00	-0.914
3/18/1977 16:00:00	-0.886
3/25/1977 16:00:00	-0.853
4/1/1977 16:00:00	-0.816
4/8/1977 16:00:00	-0.776
4/15/1977 16:00:00	-0.734
4/22/1977 16:00:00	-0.692
4/29/1977 16:00:00	-0.650
5/6/1977 16:00:00	-0.611
5/13/1977 16:00:00	-0.576
5/20/1977 16:00:00	-0.545
5/27/1977 16:00:00	-0.521
6/3/1977 16:00:00	-0.503
6/10/1977 16:00:00	-0.493
6/17/1977 16:00:00	-0.488
6/24/1977 16:00:00	-0.488
7/1/1977 16:00:00	-0.492
7/8/1977 16:00:00	-0.498
7/15/1977 16:00:00	-0.504
7/22/1977 16:00:00	-0.509
7/29/1977 16:00:00	-0.511
8/5/1977 16:00:00	-0.510
8/12/1977 16:00:00	-0.505
8/19/1977 16:00:00	-0.496
8/26/1977 16:00:00	-0.484
9/2/1977 16:00:00	-0.468
9/9/1977 16:00:00	-0.449
9/16/1977 16:00:00	-0.427
9/23/1977 16:00:00	-0.401
9/30/1977 16:00:00	-0.374
10/7/1977 16:00:00	-0.345
10/14/1977 16:00:00	-0.317
10/21/1977 16:00:00	-0.290
10/28/1977 16:00:00	-0.265
11/4/1977 16:00:00	-0.244
11/11/1977 16:00:00	-0.228
11/18/1977 16:00:00	-0.217
11/25/1977 16:00:00	-0.211
12/2/1977 16:00:00	-0.212
12/9/1977 16:00:00	-0.217
12/16/1977 16:00:00	-0.228
12/23/1977 16:00:00	-0.241
12/30/1977 16:00:00	-0.257
1/6/1978 16:00:00	-0.273
1/13/1978 16:00:00	-0.286
1/20/1978 16:00:00	-0.295
1/27/1978 16:00:00	-0.296
2/3/1978 16:00:00	-0.290
2/10/1978 16:00:00	-0.275
2/17/1978 16:00:00	-0.251
2/24/1978 16:00:00	-0.217
3/3/1978 16:00:00	-0.176
3/10/1978 16:00:00	-0.128
3/17/1978 16:00:00	-0.075
3/24/1978 16:00:00	-0.018
3/31/1978 16:00:00	0.042
4/7/1978 16:00:00	0.104
4/14/1978 16:00:00	0.167
4/21/1978 16:00:00	0.231
4/28/1978 16:00:00	0.296
5/5/1978 16:00:00	0.359
5/12/1978 16:00:00	0.419
5/19/1978 16:00:00	0.476
5/26/1978 16:00:00	0.528
6/2/1978 16:00:00	0.573
6/9/1978 16:00:00	0.609
6/16/1978 16:00:00	0.636
6/23/1978 16:00:00	0.652
6/30/1978 16:00:00	0.656
7/7/1978 16:00:00	0.649
7/14/1978 16:00:00	0.630
7/21/1978 16:00:00	0.604
7/28/1978 16:00:00	0.571
8/4/1978 16:00:00	0.537
8/11/1978 16:00:00	0.506
8/18/1978 16:00:00	0.485
8/25/1978 16:00:00	0.482
9/1/1978 16:00:00	0.502
9/8/1978 16:00:00	0.552
9/15/1978 16:00:00	0.634
9/22/1978 16:00:00	0.748
9/29/1978 16:00:00	0.892
10/6/1978 16:00:00	1.060
10/13/1978 16:00:00	1.243
10/20/1978 16:00:00	1.430
10/27/1978 16:00:00	1.608
11/3/1978 16:00:00	1.766
11/10/1978 16:00:00	1.895
11/17/1978 16:00:00	1.988
11/24/1978 16:00:00	2.038
12/1/1978 16:00:00	2.047
12/8/1978 16:00:00	2.016
12/15/1978 16:00:00	1.950
12/22/1978 16:00:00	1.854
12/29/1978 16:00:00	1.733
1/5/1979 16:00:00	1.595
1/12/1979 16:00:00	1.445
1/19/1979 16:00:00	1.290
1/26/1979 16:00:00	1.137
2/2/1979 16:00:00	0.989
2/9/1979 16:00:00	0.850
2/16/1979 16:00:00	0.722
2/23/1979 16:00:00	0.607
3/2/1979 16:00:00	0.507
3/9/1979 16:00:00	0.422
3/16/1979 16:00:00	0.353
3/23/1979 16:00:00	0.301
3/30/1979 16:00:00	0.264
4/6/1979 16:00:00	0.243
4/13/1979 16:00:00	0.235
4/20/1979 16:00:00	0.242
4/27/1979 16:00:00	0.262
5/4/1979 16:00:00	0.294
5/11/1979 16:00:00	0.336
5/18/1979 16:00:00	0.389
5/25/1979 16:00:00	0.451
6/1/1979 16:00:00	0.521
6/8/1979 16:00:00	0.596
6/15/1979 16:00:00	0.675
6/22/1979 16:00:00	0.756
6/29/1979 16:00:00	0.838
7/6/1979 16:00:00	0.919
7/13/1979 16:00:00	1.001
7/20/1979 16:00:00	1.084
7/27/1979 16:00:00	1.172
8/3/1979 16:00:00	1.264
8/10/1979 16:00:00	1.363
8/17/1979 16:00:00	1.470
8/24/1979 16:00:00	1.584
8/31/1979 16:00:00	1.704
9/7/1979 16:00:00	1.829
9/14/1979 16:00:00	1.956
9/21/1979 16:00:00	2.081
9/28/1979 16:00:00	2.199
10/5/1979 16:00:00	2.306
10/12/1979 16:00:00	2.397
10/19/1979 16:00:00	2.467
10/26/1979 16:00:00	2.511
11/2/1979 16:00:00	2.528
11/9/1979 16:00:00	2.514
11/16/1979 16:00:00	2.470
11/23/1979 16:00:00	2.400
11/30/1979 16:00:00	2.308
12/7/1979 16:00:00	2.203
12/14/1979 16:00:00	2.092
12/21/1979 16:00:00	1.985
12/28/1979 16:00:00	1.889
1/4/1980 16:00:00	1.812
1/11/1980 16:00:00	1.764
1/18/1980 16:00:00	1.753
1/25/1980 16:00:00	1.785
2/1/1980 16:00:00	1.869
2/8/1980 16:00:00	2.005
2/15/1980 16:00:00	2.192
2/22/1980 16:00:00	2.425
2/29/1980 16:00:00	2.693
3/7/1980 16:00:00	2.979
3/14/1980 16:00:00	3.268
3/21/1980 16:00:00	3.534
3/28/1980 16:00:00	3.755
4/4/1980 16:00:00	3.919
4/11/1980 16:00:00	4.007
4/18/1980 16:00:00	4.014
4/25/1980 16:00:00	3.941
5/2/1980 16:00:00	3.793
5/9/1980 16:00:00	3.580
5/16/1980 16:00:00	3.320
5/23/1980 16:00:00	3.025
5/30/1980 16:00:00	2.711
6/6/1980 16:00:00	2.392
6/13/1980 16:00:00	2.079
6/20/1980 16:00:00	1.780
6/27/1980 16:00:00	1.506
7/4/1980 16:00:00	1.269
7/11/1980 16:00:00	1.073
7/18/1980 16:00:00	0.927
7/25/1980 16:00:00	0.827
8/1/1980 16:00:00	0.773
8/8/1980 16:00:00	0.760
8/15/1980 16:00:00	0.779
8/22/1980 16:00:00	0.821
8/29/1980 16:00:00	0.881
9/5/1980 16:00:00	0.955
9/12/1980 16:00:00	1.035
9/19/1980 16:00:00	1.124
9/26/1980 16:00:00	1.223
10/3/1980 16:00:00	1.336
10/10/1980 16:00:00	1.463
10/17/1980 16:00:00	1.616
10/24/1980 16:00:00	1.790
10/31/1980 16:00:00	1.990
11/7/1980 16:00:00	2.208
11/14/1980 16:00:00	2.436
11/21/1980 16:00:00	2.663
11/28/1980 16:00:00	2.881
12/5/1980 16:00:00	3.066
12/12/1980 16:00:00	3.208
12/19/1980 16:00:00	3.301
12/26/1980 16:00:00	3.326
1/2/1981 16:00:00	3.293
1/9/1981 16:00:00	3.202
1/16/1981 16:00:00	3.065
1/23/1981 16:00:00	2.893
1/30/1981 16:00:00	2.701
2/6/1981 16:00:00	2.499
2/13/1981 16:00:00	2.303
2/20/1981 16:00:00	2.125
2/27/1981 16:00:00	1.966
3/6/1981 16:00:00	1.838
3/13/1981 16:00:00	1.744
3/20/1981 16:00:00	1.686
3/27/1981 16:00:00	1.665
4/3/1981 16:00:00	1.683
4/10/1981 16:00:00	1.734
4/17/1981 16:00:00	1.820
4/24/1981 16:00:00	1.928
5/1/1981 16:00:00	2.058
5/8/1981 16:00:00	2.206
5/15/1981 16:00:00	2.366
5/22/1981 16:00:00	2.533
5/29/1981 16:00:00	2.707
6/5/1981 16:00:00	2.877
6/12/1981 16:00:00	3.041
6/19/1981 16:00:00	3.191
6/26/1981 16:00:00	3.320
7/3/1981 16:00:00	3.421
7/10/1981 16:00:00	3.493
7/17/1981 16:00:00	3.534
7/24/1981 16:00:00	3.543
7/31/1981 16:00:00	3.526
8/7/1981 16:00:00	3.483
8/14/1981 16:00:00	3.421
8/21/1981 16:00:00	3.347
8/28/1981 16:00:00	3.270
9/4/1981 16:00:00	3.191
9/11/1981 16:00:00	3.120
9/18/1981 16:00:00	3.052
9/25/1981 16:00:00	2.990
10/2/1981 16:00:00	2.934
10/9/1981 16:00:00	2.879
10/16/1981 16:00:00	2.826
10/23/1981 16:00:00	2.771
10/30/1981 16:00:00	2.711
11/6/1981 16:00:00	2.641
11/13/1981 16:00:00	2.564
11/20/1981 16:00:00	2.478
11/27/1981 16:00:00	2.389
12/4/1981 16:00:00	2.303
12/11/1981 16:00:00	2.221
12/18/1981 16:00:00	2.144
12/25/1981 16:00:00	2.075
1/1/1982 16:00:00	2.013
1/8/1982 16:00:00	1.961
1/15/1982 16:00:00	1.926
1/22/1982 16:00:00	1.907
1/29/1982 16:00:00	1.906
2/5/1982 16:00:00	1.918
2/12/1982 16:00:00	1.942
2/19/1982 16:00:00	1.973
2/26/1982 16:00:00	2.007
3/5/1982 16:00:00	2.037
3/12/1982 16:00:00	2.064
3/19/1982 16:00:00	2.087
3/26/1982 16:00:00	2.108
4/2/1982 16:00:00	2.127
4/9/1982 16:00:00	2.150
4/16/1982 16:00:00	2.178
4/23/1982 16:00:00	2.215
4/30/1982 16:00:00	2.264
5/7/1982 16:00:00	2.327
5/14/1982 16:00:00	2.406
5/21/1982 16:00:00	2.499
5/28/1982 16:00:00	2.598
6/4/1982 16:00:00	2.695
6/11/1982 16:00:00	2.787
6/18/1982 16:00:00	2.865
6/25/1982 16:00:00	2.923
7/2/1982 16:00:00	2.962
7/9/1982 16:00:00	2.987
7/16/1982 16:00:00	3.002
7/23/1982 16:00:00	3.020
7/30/1982 16:00:00	3.052
8/6/1982 16:00:00	3.103
8/13/1982 16:00:00	3.177
8/20/1982 16:00:00	3.263
8/27/1982 16:00:00	3.353
9/3/1982 16:00:00	3.429
9/10/1982 16:00:00	3.472
9/17/1982 16:00:00	3.465
9/24/1982 16:00:00	3.393
10/1/1982 16:00:00	3.249
10/8/1982 16:00:00	3.038
10/15/1982 16:00:00	2.772
10/22/1982 16:00:00	2.473
10/29/1982 16:00:00	2.162
11/5/1982 16:00:00	1.860
11/12/1982 16:00:00	1.582
11/19/1982 16:00:00	1.338
11/26/1982 16:00:00	1.134
12/3/1982 16:00:00	0.966
12/10/1982 16:00:00	0.830
12/17/1982 16:00:00	0.719
12/24/1982 16:00:00	0.623
12/31/1982 16:00:00	0.536
1/7/1983 16:00:00	0.455
1/14/1983 16:00:00	0.379
1/21/1983 16:00:00	0.308
1/28/1983 16:00:00	0.243
2/4/1983 16:00:00	0.185
2/11/1983 16:00:00	0.136
2/18/1983 16:00:00	0.097
2/25/1983 16:00:00	0.068
3/4/1983 16:00:00	0.046
3/11/1983 16:00:00	0.032
3/18/1983 16:00:00	0.023
3/25/1983 16:00:00	0.013
4/1/1983 16:00:00	0.002
4/8/1983 16:00:00	-0.014
4/15/1983 16:00:00	-0.035
4/22/1983 16:00:00	-0.062
4/29/1983 16:00:00	-0.091
5/6/1983 16:00:00	-0.122
5/13/1983 16:00:00	-0.150
5/20/1983 16:00:00	-0.172
5/27/1983 16:00:00	-0.188
6/3/1983 16:00:00	-0.194
6/10/1983 16:00:00	-0.193
6/17/1983 16:00:00	-0.185
6/24/1983 16:00:00	-0.171
7/1/1983 16:00:00	-0.152
7/8/1983 16:00:00	-0.133
7/15/1983 16:00:00	-0.113
7/22/1983 16:00:00	-0.097
7/29/1983 16:00:00	-0.084
8/5/1983 16:00:00	-0.077
8/12/1983 16:00:00	-0.075
8/19/1983 16:00:00	-0.077
8/26/1983 16:00:00	-0.082
9/2/1983 16:00:00	-0.088
9/9/1983 16:00:00	-0.093
9/16/1983 16:00:00	-0.095
9/23/1983 16:00:00	-0.091
9/30/1983 16:00:00	-0.082
10/7/1983 16:00:00	-0.066
10/14/1983 16:00:00	-0.044
10/21/1983 16:00:00	-0.018
10/28/1983 16:00:00	0.010
11/4/1983 16:00:00	0.038
11/11/1983 16:00:00	0.063
11/18/1983 16:00:00	0.085
11/25/1983 16:00:00	0.100
12/2/1983 16:00:00	0.109
12/9/1983 16:00:00	0.111
12/16/1983 16:00:00	0.104
12/23/1983 16:00:00	0.087
12/30/1983 16:00:00	0.060
1/6/1984 16:00:00	0.026
1/13/1984 16:00:00	-0.013
1/20/1984 16:00:00	-0.055
1/27/1984 16:00:00	-0.096
2/3/1984 16:00:00	-0.133
2/10/1984 16:00:00	-0.163
2/17/1984 16:00:00	-0.184
2/24/1984 16:00:00	-0.194
3/2/1984 16:00:00	-0.191
3/9/1984 16:00:00	-0.175
3/16/1984 16:00:00	-0.143
3/23/1984 16:00:00	-0.094
3/30/1984 16:00:00	-0.029
4/6/1984 16:00:00	0.053
4/13/1984 16:00:00	0.150
4/20/1984 16:00:00	0.261
4/27/1984 16:00:00	0.383
5/4/1984 16:00:00	0.511
5/11/1984 16:00:00	0.643
5/18/1984 16:00:00	0.772
5/25/1984 16:00:00	0.892
6/1/1984 16:00:00	1.000
6/8/1984 16:00:00	1.089
6/15/1984 16:00:00	1.158
6/22/1984 16:00:00	1.202
6/29/1984 16:00:00	1.219
7/6/1984 16:00:00	1.206
7/13/1984 16:00:00	1.163
7/20/1984 16:00:00	1.098
7/27/1984 16:00:00	1.016
8/3/1984 16:00:00	0.924
8/10/1984 16:00:00	0.830
8/17/1984 16:00:00	0.740
8/24/1984 16:00:00	0.654
8/31/1984 16:00:00	0.576
9/7/1984 16:00:00	0.506
9/14/1984 16:00:00	0.442
9/21/1984 16:00:00	0.382
9/28/1984 16:00:00	0.324
10/5/1984 16:00:00	0.268
10/12/1984 16:00:00	0.213
10/19/1984 16:00:00	0.159
10/26/1984 16:00:00	0.107
11/2/1984 16:00:00	0.058
11/9/1984 16:00:00	0.012
11/16/1984 16:00:00	-0.032
11/23/1984 16:00:00	-0.075
11/30/1984 16:00:00	-0.117
12/7/1984 16:00:00	-0.158
12/14/1984 16:00:00	-0.200
12/21/1984 16:00:00	-0.241
12/28/1984 16:00:00	-0.280
1/4/1985 16:00:00	-0.318
1/11/1985 16:00:00	-0.350
1/18/1985 16:00:00	-0.373
1/25/1985 16:00:00	-0.387
2/1/1985 16:00:00	-0.390
2/8/1985 16:00:00	-0.383
2/15/1985 16:00:00	-0.368
2/22/1985 16:00:00	-0.348
3/1/1985 16:00:00	-0.325
3/8/1985 16:00:00	-0.303
3/15/1985 16:00:00	-0.284
3/22/1985 16:00:00	-0.272
3/29/1985 16:00:00	-0.267
4/5/1985 16:00:00	-0.271
4/12/1985 16:00:00	-0.285
4/19/1985 16:00:00	-0.306
4/26/1985 16:00:00	-0.333
5/3/1985 16:00:00	-0.362
5/10/1985 16:00:00	-0.393
5/17/1985 16:00:00	-0.421
5/24/1985 16:00:00	-0.443
5/31/1985 16:00:00	-0.459
6/7/1985 16:00:00	-0.467
6/14/1985 16:00:00	-0.465
6/21/1985 16:00:00	-0.456
6/28/1985 16:00:00	-0.438
7/5/1985 16:00:00	-0.414
7/12/1985 16:00:00	-0.384
7/19/1985 16:00:00	-0.351
7/26/1985 16:00:00	-0.314
8/2/1985 16:00:00	-0.276
8/9/1985 16:00:00	-0.237
8/16/1985 16:00:00	-0.200
8/23/1985 16:00:00	-0.168
8/30/1985 16:00:00	-0.142
9/6/1985 16:00:00	-0.125
9/13/1985 16:00:00	-0.118
9/20/1985 16:00:00	-0.123
9/27/1985 16:00:00	-0.139
10/4/1985 16:00:00	-0.165
10/11/1985 16:00:00	-0.198
10/18/1985 16:00:00	-0.233
10/25/1985 16:00:00	-0.268
11/1/1985 16:00:00	-0.298
11/8/1985 16:00:00	-0.320
11/15/1985 16:00:00	-0.333
11/22/1985 16:00:00	-0.335
11/29/1985 16:00:00	-0.329
12/6/1985 16:00:00	-0.315
12/13/1985 16:00:00	-0.298
12/20/1985 16:00:00	-0.280
12/27/1985 16:00:00	-0.263
1/3/1986 16:00:00	-0.251
1/10/1986 16:00:00	-0.244
1/17/1986 16:00:00	-0.243
1/24/1986 16:00:00	-0.247
1/31/1986 16:00:00	-0.255
2/7/1986 16:00:00	-0.265
2/14/1986 16:00:00	-0.276
2/21/1986 16:00:00	-0.286
2/28/1986 16:00:00	-0.294
3/7/1986 16:00:00	-0.301
3/14/1986 16:00:00	-0.309
3/21/1986 16:00:00	-0.317
3/28/1986 16:00:00	-0.330
4/4/1986 16:00:00	-0.347
4/11/1986 16:00:00	-0.368
4/18/1986 16:00:00	-0.392
4/25/1986 16:00:00	-0.416
5/2/1986 16:00:00	-0.438
5/9/1986 16:00:00	-0.456
5/16/1986 16:00:00	-0.467
5/23/1986 16:00:00	-0.472
5/30/1986 16:00:00	-0.470
6/6/1986 16:00:00	-0.463
6/13/1986 16:00:00	-0.454
